,time_ref,account,code,country_code,product_type,value,status
0,202206,Exports,00,AE,Goods,218885468.0,F
1,202206,Exports,00,AG,Goods,253686.0,F
2,202206,Exports,00,AI,Goods,14070.0,F
3,202206,Exports,00,AL,Goods,260451.0,F
4,202206,Exports,00,AM,Goods,700191.0,F
5,202206,Exports,00,AO,Goods,4405208.0,F
6,202206,Exports,00,AR,Goods,8006648.0,F
7,202206,Exports,00,AS,Goods,7290217.0,F
8,202206,Exports,00,AT,Goods,10618267.0,F
9,202206,Exports,00,AU,Goods,2161743586.0,F
10,202206,Exports,00,AW,Goods,122920.0,F
11,202206,Exports,00,AZ,Goods,3375277.0,F
12,202206,Exports,00,BA,Goods,111402.0,F
13,202206,Exports,00,BB,Goods,9379784.0,F
14,202206,Exports,00,BD,Goods,149222319.0,F
15,202206,Exports,00,BE,Goods,79124351.0,F
16,202206,Exports,00,BF,Goods,109852.0,F
17,202206,Exports,00,BG,Goods,3990054.0,F
18,202206,Exports,00,BH,Goods,26791637.0,F
19,202206,Exports,00,BJ,Goods,733783.0,F
20,202206,Exports,00,BM,Goods,1478287.0,F
21,202206,Exports,00,BN,Goods,1568755.0,F
22,202206,Exports,00,BO,Goods,68653.0,F
23,202206,Exports,00,BR,Goods,27171459.0,F
24,202206,Exports,00,BS,Goods,523180.0,F
25,202206,Exports,00,BT,Goods,17599.0,F
26,202206,Exports,00,BW,Goods,11220.0,F
27,202206,Exports,00,BZ,Goods,82610.0,F
28,202206,Exports,00,CA,Goods,240167481.0,F
29,202206,Exports,00,CD,Goods,1094716.0,F
30,202206,Exports,00,CF,Goods,53563.0,F
31,202206,Exports,00,CG,Goods,343969.0,F
32,202206,Exports,00,CH,Goods,40110222.0,F
33,202206,Exports,00,CI,Goods,7499474.0,F
34,202206,Exports,00,CK,Goods,34419234.0,F
35,202206,Exports,00,CL,Goods,30931958.0,F
36,202206,Exports,00,CM,Goods,10444384.0,F
37,202206,Exports,00,CN,Goods,5126196194.4,F
38,202206,Exports,00,CO,Goods,6879542.0,F
39,202206,Exports,00,CR,Goods,6957634.0,F
40,202206,Exports,00,CU,Goods,3113004.0,F
41,202206,Exports,00,CW,Goods,232903.0,F
42,202206,Exports,00,CX,Goods,4198.0,F
43,202206,Exports,00,CY,Goods,4868731.0,F
44,202206,Exports,00,CZ,Goods,11198364.0,F
45,202206,Exports,00,DE,Goods,258935342.0,F
46,202206,Exports,00,DJ,Goods,468575.0,F
47,202206,Exports,00,DK,Goods,71829281.0,F
48,202206,Exports,00,DO,Goods,3294961.0,F
49,202206,Exports,00,DZ,Goods,197271227.0,F
50,202206,Exports,00,EC,Goods,744085.0,F
51,202206,Exports,00,EE,Goods,1476486.0,F
52,202206,Exports,00,EG,Goods,78843341.0,F
53,202206,Exports,00,ES,Goods,52606677.0,F
54,202206,Exports,00,ET,Goods,159366.0,F
55,202206,Exports,00,FI,Goods,3084955.0,F
56,202206,Exports,00,FJ,Goods,123495056.8,F
57,202206,Exports,00,FK,Goods,2475.0,F
58,202206,Exports,00,FM,Goods,333089.0,F
59,202206,Exports,00,FO,Goods,186201.0,F
60,202206,Exports,00,FR,Goods,96457323.0,F
61,202206,Exports,00,GA,Goods,764158.0,F
62,202206,Exports,00,GB,Goods,412108187.0,F
63,202206,Exports,00,GD,Goods,1645135.0,F
64,202206,Exports,00,GE,Goods,13752864.0,F
65,202206,Exports,00,GF,Goods,2870.0,F
66,202206,Exports,00,GH,Goods,3947515.0,F
67,202206,Exports,00,GI,Goods,496143.0,F
68,202206,Exports,00,GM,Goods,344476.0,F
69,202206,Exports,00,GN,Goods,4104.0,F
70,202206,Exports,00,GP,Goods,2048677.0,F
71,202206,Exports,00,GR,Goods,32979975.0,F
72,202206,Exports,00,GT,Goods,17735017.0,F
73,202206,Exports,00,GU,Goods,1530409.0,F
74,202206,Exports,00,GY,Goods,6466382.0,F
75,202206,Exports,00,HK,Goods,275468230.0,F
76,202206,Exports,00,HN,Goods,1857166.0,F
77,202206,Exports,00,HR,Goods,1204213.0,F
78,202206,Exports,00,HU,Goods,3304489.0,F
79,202206,Exports,00,ID,Goods,487473824.0,F
80,202206,Exports,00,IE,Goods,23833037.0,F
81,202206,Exports,00,IL,Goods,21189642.0,F
82,202206,Exports,00,IN,Goods,129634800.0,F
83,202206,Exports,00,IQ,Goods,1983169.0,F
84,202206,Exports,00,IR,Goods,1531456.0,F
85,202206,Exports,00,IS,Goods,490364.0,F
86,202206,Exports,00,IT,Goods,77429986.0,F
87,202206,Exports,00,JM,Goods,11528945.0,F
88,202206,Exports,00,JO,Goods,36121194.0,F
89,202206,Exports,00,JP,Goods,1311383636.0,F
90,202206,Exports,00,KE,Goods,886399.0,F
91,202206,Exports,00,KG,Goods,18712.0,F
92,202206,Exports,00,KH,Goods,11099947.0,F
93,202206,Exports,00,KI,Goods,2727765.0,F
94,202206,Exports,00,KR,Goods,768714267.0,F
95,202206,Exports,00,KW,Goods,30520810.0,F
96,202206,Exports,00,KY,Goods,328131.0,F
97,202206,Exports,00,KZ,Goods,60751.0,F
98,202206,Exports,00,LA,Goods,133560.0,F
99,202206,Exports,00,LB,Goods,1455871.0,F
100,202206,Exports,00,LC,Goods,1205207.0,F
101,202206,Exports,00,LK,Goods,45321187.0,F
102,202206,Exports,00,LR,Goods,280887.0,F
103,202206,Exports,00,LT,Goods,3364315.0,F
104,202206,Exports,00,LU,Goods,415507.0,F
105,202206,Exports,00,LV,Goods,1080155.0,F
106,202206,Exports,00,LY,Goods,44440773.0,F
107,202206,Exports,00,MA,Goods,11256586.0,F
108,202206,Exports,00,MD,Goods,71725.0,F
109,202206,Exports,00,ME,Goods,253435.0,F
110,202206,Exports,00,MG,Goods,37151.0,F
111,202206,Exports,00,MH,Goods,1624915.0,F
112,202206,Exports,00,MK,Goods,10161.0,F
113,202206,Exports,00,ML,Goods,1133828.0,F
114,202206,Exports,00,MM,Goods,6215889.0,F
115,202206,Exports,00,MN,Goods,2695098.0,F
116,202206,Exports,00,MO,Goods,1399562.0,F
117,202206,Exports,00,MP,Goods,1384893.0,F
118,202206,Exports,00,MQ,Goods,1161393.0,F
119,202206,Exports,00,MR,Goods,399223.0,F
120,202206,Exports,00,MT,Goods,906988.0,F
121,202206,Exports,00,MU,Goods,31175445.0,F
122,202206,Exports,00,MV,Goods,3297411.0,F
123,202206,Exports,00,MW,Goods,10209.0,F
124,202206,Exports,00,MX,Goods,104936829.0,F
125,202206,Exports,00,MY,Goods,367954406.0,F
126,202206,Exports,00,MZ,Goods,1837546.0,F
127,202206,Exports,00,NC,Goods,31891392.0,F
128,202206,Exports,00,NF,Goods,1704105.0,F
129,202206,Exports,00,NG,Goods,92238754.0,F
130,202206,Exports,00,NI,Goods,53868.0,F
131,202206,Exports,00,NL,Goods,309547378.0,F
132,202206,Exports,00,NO,Goods,25857003.0,F
133,202206,Exports,00,NP,Goods,4370594.0,F
134,202206,Exports,00,NR,Goods,740861.0,F
135,202206,Exports,00,NU,Goods,5507956.0,F
136,202206,Exports,00,OM,Goods,51980143.0,F
137,202206,Exports,00,PA,Goods,9353278.0,F
138,202206,Exports,00,PE,Goods,31302219.0,F
139,202206,Exports,00,PF,Goods,54198492.0,F
140,202206,Exports,00,PG,Goods,56313706.0,F
141,202206,Exports,00,PH,Goods,241231515.0,F
142,202206,Exports,00,PK,Goods,18370327.0,F
143,202206,Exports,00,PL,Goods,16958137.0,F
144,202206,Exports,00,PN,Goods,621257.0,F
145,202206,Exports,00,PR,Goods,40381.0,F
146,202206,Exports,00,PS,Goods,4526.0,F
147,202206,Exports,00,PT,Goods,9308276.0,F
148,202206,Exports,00,PW,Goods,117529.0,F
149,202206,Exports,00,PY,Goods,556063.0,F
150,202206,Exports,00,QA,Goods,14212342.0,F
151,202206,Exports,00,RE,Goods,5620515.0,F
152,202206,Exports,00,RO,Goods,3068578.0,F
153,202206,Exports,00,RS,Goods,919218.0,F
154,202206,Exports,00,RU,Goods,9892591.0,F
155,202206,Exports,00,RW,Goods,141158.0,F
156,202206,Exports,00,SA,Goods,280869211.0,F
157,202206,Exports,00,SB,Goods,9606141.0,F
158,202206,Exports,00,SC,Goods,535012.0,F
159,202206,Exports,00,SD,Goods,12796597.0,F
160,202206,Exports,00,SE,Goods,27409889.0,F
161,202206,Exports,00,SG,Goods,449433446.0,F
162,202206,Exports,00,SH,Goods,1489.0,F
163,202206,Exports,00,SI,Goods,1403762.0,F
164,202206,Exports,00,SK,Goods,883264.0,F
165,202206,Exports,00,SL,Goods,3099.0,F
166,202206,Exports,00,SN,Goods,6932255.0,F
167,202206,Exports,00,SO,Goods,178313.0,F
168,202206,Exports,00,ST,Goods,9994.0,F
169,202206,Exports,00,SV,Goods,13052548.0,F
170,202206,Exports,00,SX,Goods,139678.0,F
171,202206,Exports,00,SY,Goods,1150221.0,F
172,202206,Exports,00,TG,Goods,716299.0,F
173,202206,Exports,00,TH,Goods,433104784.0,F
174,202206,Exports,00,TK,Goods,51240.0,F
175,202206,Exports,00,TL,Goods,1501966.0,F
176,202206,Exports,00,TN,Goods,1755152.0,F
177,202206,Exports,00,TO,Goods,21706939.0,F
178,202206,Exports,00,TR,Goods,14445636.0,F
179,202206,Exports,00,TT,Goods,15483428.0,F
180,202206,Exports,00,TV,Goods,1692010.0,F
181,202206,Exports,00,TW,Goods,520927539.0,F
182,202206,Exports,00,TZ,Goods,822979.0,F
183,202206,Exports,00,UA,Goods,310253.0,F
184,202206,Exports,00,UG,Goods,38317.0,F
185,202206,Exports,00,US,Goods,2031479927.0,F
186,202206,Exports,00,UY,Goods,2050882.0,F
187,202206,Exports,00,UZ,Goods,296555.0,F
188,202206,Exports,00,VC,Goods,318552.0,F
189,202206,Exports,00,VE,Goods,458128.0,F
190,202206,Exports,00,VG,Goods,1676804.0,F
191,202206,Exports,00,VI,Goods,2916.0,F
192,202206,Exports,00,VN,Goods,310122144.0,F
193,202206,Exports,00,VU,Goods,9080193.0,F
194,202206,Exports,00,WF,Goods,2194522.0,F
195,202206,Exports,00,WS,Goods,24840609.0,F
196,202206,Exports,00,YE,Goods,6577498.0,F
197,202206,Exports,00,YT,Goods,343704.0,F
198,202206,Exports,00,ZA,Goods,45071358.0,F
199,202206,Exports,00,ZB,Goods,69000000.0,F
200,202206,Exports,00,ZE,Goods,460776624.0,F
201,202206,Exports,00,ZM,Goods,53159.0,F
202,202206,Exports,00,ZP,Goods,14437439.0,F
203,202206,Exports,00,ZS,Goods,7000392.0,F
204,202206,Exports,00,ZW,Goods,22716.0,F
205,202206,Exports,01,AU,Goods,23421335.0,F
206,202206,Exports,01,BD,Goods,745428.0,F
207,202206,Exports,01,CA,Goods,1270779.0,F
208,202206,Exports,01,CK,Goods,2439.0,F
209,202206,Exports,01,CL,Goods,28797.0,F
210,202206,Exports,01,CN,Goods,70277250.0,F
211,202206,Exports,01,FJ,Goods,962279.0,F
212,202206,Exports,01,FR,Goods,58210.0,F
213,202206,Exports,01,GB,Goods,643500.0,F
214,202206,Exports,01,HK,Goods,1645000.0,F
215,202206,Exports,01,ID,Goods,461174.0,F
216,202206,Exports,01,JP,Goods,54910.0,F
217,202206,Exports,01,KR,Goods,227298.0,F
218,202206,Exports,01,MY,Goods,2554279.0,F
219,202206,Exports,01,NP,Goods,607424.0,F
220,202206,Exports,01,PE,Goods,136889.0,F
221,202206,Exports,01,PF,Goods,32739.0,F
222,202206,Exports,01,PG,Goods,710933.0,F
223,202206,Exports,01,PH,Goods,2145361.0,F
224,202206,Exports,01,SG,Goods,480000.0,F
225,202206,Exports,01,TH,Goods,1360432.0,F
226,202206,Exports,01,TO,Goods,54464.0,F
227,202206,Exports,01,TOT,Goods,108242638.0,F
228,202206,Exports,01,US,Goods,292000.0,F
229,202206,Exports,01,VU,Goods,24120.0,F
230,202206,Exports,01,WS,Goods,45598.0,F
231,202206,Exports,0101,AU,Goods,23417223.0,F
232,202206,Exports,0101,GB,Goods,643500.0,F
233,202206,Exports,0101,HK,Goods,1645000.0,F
234,202206,Exports,0101,MY,Goods,53000.0,F
235,202206,Exports,0101,SG,Goods,480000.0,F
236,202206,Exports,0101,US,Goods,292000.0,F
237,202206,Exports,0102,CN,Goods,66375741.0,F
238,202206,Exports,0104,CL,Goods,28797.0,F
239,202206,Exports,0104,CN,Goods,2785000.0,F
240,202206,Exports,0104,PE,Goods,136889.0,F
241,202206,Exports,0105,BD,Goods,745428.0,F
242,202206,Exports,0105,CK,Goods,2439.0,F
243,202206,Exports,0105,CN,Goods,1116509.0,F
244,202206,Exports,0105,FJ,Goods,962279.0,F
245,202206,Exports,0105,FR,Goods,58210.0,F
246,202206,Exports,0105,ID,Goods,461174.0,F
247,202206,Exports,0105,MY,Goods,2501279.0,F
248,202206,Exports,0105,NP,Goods,607424.0,F
249,202206,Exports,0105,PF,Goods,32739.0,F
250,202206,Exports,0105,PG,Goods,710933.0,F
251,202206,Exports,0105,PH,Goods,2145361.0,F
252,202206,Exports,0105,TH,Goods,1360432.0,F
253,202206,Exports,0105,TO,Goods,54464.0,F
254,202206,Exports,0105,VU,Goods,24120.0,F
255,202206,Exports,0105,WS,Goods,45598.0,F
256,202206,Exports,0106,AU,Goods,4112.0,F
257,202206,Exports,0106,CA,Goods,1270779.0,F
258,202206,Exports,0106,JP,Goods,54910.0,F
259,202206,Exports,0106,KR,Goods,227298.0,F
260,202206,Exports,02,AE,Goods,9303368.0,F
261,202206,Exports,02,AS,Goods,634705.0,F
262,202206,Exports,02,AU,Goods,10373181.0,F
263,202206,Exports,02,BB,Goods,5028816.0,F
264,202206,Exports,02,BE,Goods,41401804.0,F
265,202206,Exports,02,BH,Goods,3678061.0,F
266,202206,Exports,02,BM,Goods,732670.0,F
267,202206,Exports,02,BS,Goods,397117.0,F
268,202206,Exports,02,CA,Goods,66421487.0,F
269,202206,Exports,02,CH,Goods,16441749.0,F
270,202206,Exports,02,CI,Goods,342343.0,F
271,202206,Exports,02,CK,Goods,1436529.0,F
272,202206,Exports,02,CN,Goods,969864143.0,F
273,202206,Exports,02,CY,Goods,2840930.0,F
274,202206,Exports,02,CZ,Goods,181682.0,F
275,202206,Exports,02,DE,Goods,100011534.0,F
276,202206,Exports,02,DK,Goods,6330573.0,F
277,202206,Exports,02,EG,Goods,824224.0,F
278,202206,Exports,02,ES,Goods,2841705.0,F
279,202206,Exports,02,FI,Goods,901127.0,F
280,202206,Exports,02,FJ,Goods,9447523.0,F
281,202206,Exports,02,FO,Goods,186201.0,F
282,202206,Exports,02,FR,Goods,34352585.0,F
283,202206,Exports,02,GB,Goods,169785749.0,F
284,202206,Exports,02,GI,Goods,496143.0,F
285,202206,Exports,02,GP,Goods,2031213.0,F
286,202206,Exports,02,GR,Goods,15254559.0,F
287,202206,Exports,02,HK,Goods,18419711.0,F
288,202206,Exports,02,ID,Goods,21971250.0,F
289,202206,Exports,02,IE,Goods,1465822.0,F
290,202206,Exports,02,IN,Goods,362581.0,F
291,202206,Exports,02,IT,Goods,5772682.0,F
292,202206,Exports,02,JM,Goods,1227751.0,F
293,202206,Exports,02,JO,Goods,28909349.0,F
294,202206,Exports,02,JP,Goods,174735471.0,F
295,202206,Exports,02,KH,Goods,1458813.0,F
296,202206,Exports,02,KI,Goods,260431.0,F
297,202206,Exports,02,KR,Goods,90715138.0,F
298,202206,Exports,02,KW,Goods,4169063.0,F
299,202206,Exports,02,LC,Goods,743776.0,F
300,202206,Exports,02,ME,Goods,253435.0,F
301,202206,Exports,02,MH,Goods,20477.0,F
302,202206,Exports,02,MP,Goods,276217.0,F
303,202206,Exports,02,MQ,Goods,1119136.0,F
304,202206,Exports,02,MT,Goods,401794.0,F
305,202206,Exports,02,MU,Goods,2361544.0,F
306,202206,Exports,02,MX,Goods,1111573.0,F
307,202206,Exports,02,MY,Goods,45530473.0,F
308,202206,Exports,02,NC,Goods,3246975.0,F
309,202206,Exports,02,NL,Goods,93762732.0,F
310,202206,Exports,02,NO,Goods,1635489.0,F
311,202206,Exports,02,NR,Goods,47402.0,F
312,202206,Exports,02,NU,Goods,150169.0,F
313,202206,Exports,02,OM,Goods,4598935.0,F
314,202206,Exports,02,PF,Goods,17006716.0,F
315,202206,Exports,02,PG,Goods,5303340.0,F
316,202206,Exports,02,PH,Goods,14411316.0,F
317,202206,Exports,02,PT,Goods,2761011.0,F
318,202206,Exports,02,QA,Goods,2069407.0,F
319,202206,Exports,02,RE,Goods,528500.0,F
320,202206,Exports,02,SA,Goods,39947975.0,F
321,202206,Exports,02,SB,Goods,507492.0,F
322,202206,Exports,02,SE,Goods,13417572.0,F
323,202206,Exports,02,SG,Goods,13410755.0,F
324,202206,Exports,02,SK,Goods,191462.0,F
325,202206,Exports,02,SN,Goods,39956.0,F
326,202206,Exports,02,SO,Goods,164860.0,F
327,202206,Exports,02,TH,Goods,12456241.0,F
328,202206,Exports,02,TO,Goods,722074.0,F
329,202206,Exports,02,TOT,Goods,2781635119.0,F
330,202206,Exports,02,TR,Goods,109948.0,F
331,202206,Exports,02,TT,Goods,4085556.0,F
332,202206,Exports,02,TV,Goods,396280.0,F
333,202206,Exports,02,TW,Goods,81939503.0,F
334,202206,Exports,02,US,Goods,588498455.0,F
335,202206,Exports,02,VN,Goods,3662366.0,F
336,202206,Exports,02,VU,Goods,370324.0,F
337,202206,Exports,02,WF,Goods,717013.0,F
338,202206,Exports,02,WS,Goods,1087180.0,F
339,202206,Exports,02,YT,Goods,161141.0,F
340,202206,Exports,02,ZA,Goods,1398766.0,F
341,202206,Exports,0201,AE,Goods,7146271.0,F
342,202206,Exports,0201,AU,Goods,4158816.0,F
343,202206,Exports,0201,BE,Goods,3608600.0,F
344,202206,Exports,0201,BH,Goods,2335386.0,F
345,202206,Exports,0201,CA,Goods,7049088.0,F
346,202206,Exports,0201,CH,Goods,93665.0,F
347,202206,Exports,0201,CK,Goods,21540.0,F
348,202206,Exports,0201,CN,Goods,31693143.0,F
349,202206,Exports,0201,DE,Goods,3954116.0,F
350,202206,Exports,0201,DK,Goods,1891962.0,F
351,202206,Exports,0201,FJ,Goods,246019.0,F
352,202206,Exports,0201,FR,Goods,390978.0,F
353,202206,Exports,0201,GB,Goods,196740.0,F
354,202206,Exports,0201,HK,Goods,3102597.0,F
355,202206,Exports,0201,IT,Goods,41852.0,F
356,202206,Exports,0201,JO,Goods,73058.0,F
357,202206,Exports,0201,JP,Goods,26352002.0,F
358,202206,Exports,0201,KI,Goods,1669.0,F
359,202206,Exports,0201,KR,Goods,354299.0,F
360,202206,Exports,0201,KW,Goods,2092685.0,F
361,202206,Exports,0201,MY,Goods,122600.0,F
362,202206,Exports,0201,NC,Goods,2062619.0,F
363,202206,Exports,0201,NL,Goods,2590406.0,F
364,202206,Exports,0201,NU,Goods,2581.0,F
365,202206,Exports,0201,OM,Goods,2414271.0,F
366,202206,Exports,0201,PF,Goods,9383100.0,F
367,202206,Exports,0201,QA,Goods,1187939.0,F
368,202206,Exports,0201,SA,Goods,2070405.0,F
369,202206,Exports,0201,SG,Goods,7377942.0,F
370,202206,Exports,0201,TH,Goods,382156.0,F
371,202206,Exports,0201,TT,Goods,3412.0,F
372,202206,Exports,0201,TW,Goods,2940609.0,F
373,202206,Exports,0201,US,Goods,33388399.0,F
374,202206,Exports,0201,VN,Goods,456724.0,F
375,202206,Exports,0201,WF,Goods,594952.0,F
376,202206,Exports,0202,AE,Goods,27132.0,F
377,202206,Exports,0202,AS,Goods,634705.0,F
378,202206,Exports,0202,AU,Goods,5322858.0,F
379,202206,Exports,0202,BB,Goods,2126603.0,F
380,202206,Exports,0202,BE,Goods,2967715.0,F
381,202206,Exports,0202,CA,Goods,17294561.0,F
382,202206,Exports,0202,CH,Goods,2565689.0,F
383,202206,Exports,0202,CK,Goods,629258.0,F
384,202206,Exports,0202,CN,Goods,531589779.0,F
385,202206,Exports,0202,CY,Goods,92892.0,F
386,202206,Exports,0202,DE,Goods,2558831.0,F
387,202206,Exports,0202,DK,Goods,1509546.0,F
388,202206,Exports,0202,ES,Goods,518738.0,F
389,202206,Exports,0202,FJ,Goods,170269.0,F
390,202206,Exports,0202,GB,Goods,3488113.0,F
391,202206,Exports,0202,GI,Goods,256414.0,F
392,202206,Exports,0202,HK,Goods,3883385.0,F
393,202206,Exports,0202,ID,Goods,11867436.0,F
394,202206,Exports,0202,IT,Goods,112137.0,F
395,202206,Exports,0202,JM,Goods,1064324.0,F
396,202206,Exports,0202,JO,Goods,8525.0,F
397,202206,Exports,0202,JP,Goods,92315014.0,F
398,202206,Exports,0202,KH,Goods,1078903.0,F
399,202206,Exports,0202,KI,Goods,48458.0,F
400,202206,Exports,0202,KR,Goods,67537819.0,F
401,202206,Exports,0202,LC,Goods,117134.0,F
402,202206,Exports,0202,ME,Goods,253435.0,F
403,202206,Exports,0202,MH,Goods,3410.0,F
404,202206,Exports,0202,MP,Goods,276217.0,F
405,202206,Exports,0202,MU,Goods,174573.0,F
406,202206,Exports,0202,MY,Goods,9447645.0,F
407,202206,Exports,0202,NC,Goods,804360.0,F
408,202206,Exports,0202,NL,Goods,7370347.0,F
409,202206,Exports,0202,NO,Goods,548180.0,F
410,202206,Exports,0202,NU,Goods,29539.0,F
411,202206,Exports,0202,OM,Goods,308505.0,F
412,202206,Exports,0202,PF,Goods,3323054.0,F
413,202206,Exports,0202,PG,Goods,990044.0,F
414,202206,Exports,0202,PH,Goods,12481527.0,F
415,202206,Exports,0202,PT,Goods,241089.0,F
416,202206,Exports,0202,SA,Goods,344139.0,F
417,202206,Exports,0202,SB,Goods,293519.0,F
418,202206,Exports,0202,SE,Goods,861646.0,F
419,202206,Exports,0202,SG,Goods,2028146.0,F
420,202206,Exports,0202,SO,Goods,164860.0,F
421,202206,Exports,0202,TH,Goods,8826456.0,F
422,202206,Exports,0202,TO,Goods,586765.0,F
423,202206,Exports,0202,TT,Goods,550750.0,F
424,202206,Exports,0202,TW,Goods,48999606.0,F
425,202206,Exports,0202,US,Goods,349540728.0,F
426,202206,Exports,0202,VN,Goods,2708246.0,F
427,202206,Exports,0202,WF,Goods,86996.0,F
428,202206,Exports,0202,WS,Goods,674097.0,F
429,202206,Exports,0203,CK,Goods,37590.0,F
430,202206,Exports,0203,FJ,Goods,503556.0,F
431,202206,Exports,0203,KI,Goods,10438.0,F
432,202206,Exports,0203,NU,Goods,8711.0,F
433,202206,Exports,0203,PG,Goods,330288.0,F
434,202206,Exports,0203,TO,Goods,28109.0,F
435,202206,Exports,0203,VU,Goods,10140.0,F
436,202206,Exports,0203,WS,Goods,6975.0,F
437,202206,Exports,0204,AE,Goods,679676.0,F
438,202206,Exports,0204,AU,Goods,168508.0,F
439,202206,Exports,0204,BB,Goods,2830275.0,F
440,202206,Exports,0204,BE,Goods,28620527.0,F
441,202206,Exports,0204,BH,Goods,1166676.0,F
442,202206,Exports,0204,BM,Goods,732670.0,F
443,202206,Exports,0204,BS,Goods,354924.0,F
444,202206,Exports,0204,CA,Goods,39683455.0,F
445,202206,Exports,0204,CH,Goods,11126109.0,F
446,202206,Exports,0204,CI,Goods,342343.0,F
447,202206,Exports,0204,CK,Goods,494132.0,F
448,202206,Exports,0204,CN,Goods,371485520.0,F
449,202206,Exports,0204,CY,Goods,2747629.0,F
450,202206,Exports,0204,CZ,Goods,181682.0,F
451,202206,Exports,0204,DE,Goods,88982573.0,F
452,202206,Exports,0204,DK,Goods,2922914.0,F
453,202206,Exports,0204,ES,Goods,2232239.0,F
454,202206,Exports,0204,FI,Goods,651757.0,F
455,202206,Exports,0204,FJ,Goods,4160168.0,F
456,202206,Exports,0204,FO,Goods,186201.0,F
457,202206,Exports,0204,FR,Goods,33560911.0,F
458,202206,Exports,0204,GB,Goods,156980444.0,F
459,202206,Exports,0204,GI,Goods,239729.0,F
460,202206,Exports,0204,GP,Goods,2031213.0,F
461,202206,Exports,0204,GR,Goods,15248412.0,F
462,202206,Exports,0204,HK,Goods,9209975.0,F
463,202206,Exports,0204,ID,Goods,1088568.0,F
464,202206,Exports,0204,IE,Goods,1421540.0,F
465,202206,Exports,0204,IN,Goods,362581.0,F
466,202206,Exports,0204,IT,Goods,4935217.0,F
467,202206,Exports,0204,JM,Goods,163427.0,F
468,202206,Exports,0204,JO,Goods,28747976.0,F
469,202206,Exports,0204,JP,Goods,33073923.0,F
470,202206,Exports,0204,KH,Goods,379910.0,F
471,202206,Exports,0204,KI,Goods,48323.0,F
472,202206,Exports,0204,KR,Goods,10690262.0,F
473,202206,Exports,0204,KW,Goods,2076378.0,F
474,202206,Exports,0204,LC,Goods,430832.0,F
475,202206,Exports,0204,MH,Goods,12948.0,F
476,202206,Exports,0204,MQ,Goods,1119136.0,F
477,202206,Exports,0204,MT,Goods,401794.0,F
478,202206,Exports,0204,MU,Goods,2053147.0,F
479,202206,Exports,0204,MX,Goods,1034721.0,F
480,202206,Exports,0204,MY,Goods,35070366.0,F
481,202206,Exports,0204,NC,Goods,167446.0,F
482,202206,Exports,0204,NL,Goods,77265525.0,F
483,202206,Exports,0204,NO,Goods,908895.0,F
484,202206,Exports,0204,NU,Goods,22927.0,F
485,202206,Exports,0204,OM,Goods,1805766.0,F
486,202206,Exports,0204,PF,Goods,3142158.0,F
487,202206,Exports,0204,PG,Goods,1071569.0,F
488,202206,Exports,0204,PH,Goods,607871.0,F
489,202206,Exports,0204,PT,Goods,2519922.0,F
490,202206,Exports,0204,QA,Goods,763804.0,F
491,202206,Exports,0204,RE,Goods,526036.0,F
492,202206,Exports,0204,SA,Goods,34670195.0,F
493,202206,Exports,0204,SB,Goods,48843.0,F
494,202206,Exports,0204,SE,Goods,11233262.0,F
495,202206,Exports,0204,SG,Goods,2683729.0,F
496,202206,Exports,0204,SK,Goods,191462.0,F
497,202206,Exports,0204,SN,Goods,39956.0,F
498,202206,Exports,0204,TH,Goods,1811215.0,F
499,202206,Exports,0204,TO,Goods,27516.0,F
500,202206,Exports,0204,TR,Goods,2529.0,F
501,202206,Exports,0204,TT,Goods,3336342.0,F
502,202206,Exports,0204,TV,Goods,165654.0,F
503,202206,Exports,0204,TW,Goods,23393790.0,F
504,202206,Exports,0204,US,Goods,181728257.0,F
505,202206,Exports,0204,VN,Goods,497396.0,F
506,202206,Exports,0204,VU,Goods,31529.0,F
507,202206,Exports,0204,WF,Goods,35065.0,F
508,202206,Exports,0204,WS,Goods,109902.0,F
509,202206,Exports,0204,YT,Goods,161141.0,F
510,202206,Exports,0204,ZA,Goods,103686.0,F
511,202206,Exports,0206,AE,Goods,579605.0,F
512,202206,Exports,0206,AU,Goods,197214.0,F
513,202206,Exports,0206,BB,Goods,71938.0,F
514,202206,Exports,0206,BE,Goods,41253.0,F
515,202206,Exports,0206,BH,Goods,140271.0,F
516,202206,Exports,0206,BS,Goods,42193.0,F
517,202206,Exports,0206,CA,Goods,1265824.0,F
518,202206,Exports,0206,CH,Goods,14397.0,F
519,202206,Exports,0206,CK,Goods,928.0,F
520,202206,Exports,0206,CN,Goods,18695371.0,F
521,202206,Exports,0206,CY,Goods,409.0,F
522,202206,Exports,0206,DE,Goods,32212.0,F
523,202206,Exports,0206,EG,Goods,824224.0,F
524,202206,Exports,0206,ES,Goods,90728.0,F
525,202206,Exports,0206,FJ,Goods,1247900.0,F
526,202206,Exports,0206,FR,Goods,258491.0,F
527,202206,Exports,0206,GB,Goods,8802776.0,F
528,202206,Exports,0206,GR,Goods,6147.0,F
529,202206,Exports,0206,HK,Goods,217988.0,F
530,202206,Exports,0206,ID,Goods,9015246.0,F
531,202206,Exports,0206,IE,Goods,44282.0,F
532,202206,Exports,0206,IT,Goods,5727.0,F
533,202206,Exports,0206,JO,Goods,79790.0,F
534,202206,Exports,0206,JP,Goods,22512534.0,F
535,202206,Exports,0206,KR,Goods,11540758.0,F
536,202206,Exports,0206,LC,Goods,195810.0,F
